key,press_time,release_time,hold_time,flight_time
Key.backspace,1772036508.0372539,1772036508.160045,0.12279105186462402,0.6302621364593506
Key.backspace,1772036508.6717548,1772036508.79388,0.12212514877319336,0.5117099285125732
Key.down,1772036509.6921647,1772036509.767012,0.07484722137451172,0.8982846736907959
Key.down,1772036509.8565092,1772036509.9701724,0.1136631965637207,0.08949732780456543
,1772036511.0232139,1772036511.1372216,0.11400771141052246,1.0530414581298828
Key.ctrl_l,1772036510.8229256,1772036511.4131362,0.5902106761932373,-0.31429600715637207
Key.up,1772036521.2277114,1772036521.3421257,0.11441421508789062,9.8145751953125
Key.up,1772036521.4538975,1772036521.5578985,0.10400104522705078,0.11177182197570801
Key.up,1772036521.703182,1772036521.7988098,0.0956277847290039,0.14528346061706543
Key.ctrl_l,1772036522.2953954,1772036522.6324928,0.3370974063873291,0.4965856075286865
,1772036525.1057706,1772036525.2404683,0.13469767570495605,2.4732778072357178
Key.ctrl_l,1772036524.8242493,1772036525.6394696,0.8152203559875488,-0.41621899604797363
Key.tab,1772036547.774128,1772036547.9210129,0.14688491821289062,22.134658336639404
Key.alt_l,1772036547.6530387,1772036547.9358537,0.28281497955322266,-0.2679741382598877
Key.tab,1772036548.8256023,1772036548.9186053,0.0930030345916748,0.8897485733032227
Key.alt_l,1772036548.7931087,1772036549.350919,0.5578103065490723,-0.12549662590026855
,1772036556.7542024,1772036556.8946126,0.1404101848602295,7.403283357620239
Key.ctrl_l,1772036556.365948,1772036556.9576056,0.5916576385498047,-0.5286645889282227
,1772036558.384698,1772036558.4932365,0.10853862762451172,1.4270923137664795
Key.ctrl_l,1772036558.1087132,1772036558.967474,0.8587608337402344,-0.3845233917236328
Key.backspace,1772036559.6501238,1772036559.7187161,0.06859230995178223,0.6826498508453369
Key.backspace,1772036559.8240058,1772036559.9298363,0.10583043098449707,0.10528969764709473
Key.backspace,1772036560.161518,1772036560.2561889,0.09467077255249023,0.23168182373046875
Key.backspace,1772036562.6274529,1772036562.7199314,0.09247851371765137,2.3712639808654785
Key.backspace,1772036562.8898547,1772036562.9285805,0.038725852966308594,0.1699233055114746
,1772036563.6859334,1772036563.8090367,0.12310338020324707,0.7573528289794922
Key.ctrl_l,1772036563.339481,1772036564.0515018,0.7120206356048584,-0.4695556163787842
Key.backspace,1772036564.3557365,1772036564.4239564,0.06821990013122559,0.30423474311828613
Key.backspace,1772036566.4711435,1772036566.5448582,0.0737147331237793,2.047187089920044
Key.backspace,1772036571.8722658,1772036572.0031528,0.13088703155517578,5.327407598495483
Key.backspace,1772036572.1741097,1772036572.2571974,0.08308768272399902,0.17095685005187988
Key.backspace,1772036572.6427288,1772036572.7507253,0.10799646377563477,0.3855314254760742
Key.backspace,1772036573.1733847,1772036573.2940066,0.12062191963195801,0.42265939712524414
,1772036577.8818898,1772036578.0112996,0.1294097900390625,4.587883234024048
Key.ctrl_l,1772036577.6718042,1772036578.134322,0.46251773834228516,-0.3394954204559326
Key.ctrl_l,1772036578.956203,1772036579.2264745,0.27027153968811035,0.8218810558319092
Key.ctrl_l,1772036580.0159311,1772036580.2472594,0.23132824897766113,0.7894566059112549
,1772036582.2503223,1772036582.4236557,0.17333340644836426,2.0030629634857178
Key.ctrl_l,1772036582.0523577,1772036582.7282162,0.6758584976196289,-0.37129807472229004
,1772036586.7348912,1772036586.8644824,0.1295912265777588,4.0066750049591064
Key.ctrl_l,1772036586.25692,1772036586.970357,0.7134368419647217,-0.6075623035430908
,1772036588.7666852,1772036588.8909907,0.12430548667907715,1.7963283061981201
Key.ctrl_l,1772036588.3039858,1772036589.2207646,0.9167788028717041,-0.5870048999786377
Key.backspace,1772036590.0326717,1772036590.1318302,0.09915852546691895,0.8119070529937744
Key.backspace,1772036590.2318394,1772036590.3384256,0.10658621788024902,0.10000920295715332
Key.backspace,1772036590.6010745,1772036590.7111561,0.11008167266845703,0.2626488208770752
Key.backspace,1772036590.9652674,1772036591.0712948,0.10602736473083496,0.25411128997802734
Key.up,1772036591.9193997,1772036592.056123,0.13672327995300293,0.8481049537658691
Key.up,1772036592.6030855,1772036592.7778964,0.17481088638305664,0.5469624996185303
Key.backspace,1772036593.0278604,1772036593.1323214,0.1044609546661377,0.24996399879455566
Key.up,1772036593.7301702,1772036593.883585,0.15341472625732422,0.5978488922119141
Key.backspace,1772036594.1801846,1772036594.2916048,0.1114201545715332,0.2965996265411377
Key.up,1772036594.7170405,1772036594.860598,0.14355754852294922,0.42543578147888184
,1772036596.4992964,1772036596.657829,0.15853261947631836,1.6386983394622803
Key.ctrl_l,1772036596.3266494,1772036596.8153052,0.48865580558776855,-0.3311796188354492
S,1772036695.4359832,1772036695.559535,0.12355184555053711,98.62067794799805
Key.cmd,1772036695.2523162,1772036695.580712,0.3283958435058594,-0.3072187900543213
Key.shift,1772036695.0329974,1772036695.588047,0.5550496578216553,-0.5477147102355957
,1772036704.499406,1772036704.5922565,0.0928504467010498,8.911359071731567
Key.ctrl_l,1772036704.2392156,1772036704.6295645,0.3903489112854004,-0.3530409336090088
Key.tab,1772036707.0153377,1772036707.1430922,0.12775444984436035,2.385773181915283
Key.alt_l,1772036706.8700683,1772036707.5104399,0.640371561050415,-0.2730238437652588
Key.alt_l,1772036709.7950633,1772036710.0045066,0.2094433307647705,2.284623384475708
Key.tab,1772036709.9101927,1772036710.0425217,0.13232898712158203,-0.0943138599395752
b,1772036719.3731222,1772036719.5173807,0.1442584991455078,9.330600500106812
Key.backspace,1772036720.0723116,1772036720.1848235,0.11251187324523926,0.5549309253692627
g,1772036721.186818,1772036721.2790003,0.09218239784240723,1.0019943714141846
i,1772036721.4941614,1772036721.6059723,0.11181092262268066,0.21516108512878418
v,1772036721.6404855,1772036721.7801833,0.13969779014587402,0.034513235092163086
e,1772036721.7261684,1772036721.9023376,0.17616915702819824,-0.05401492118835449
Key.space,1772036721.8334157,1772036721.930455,0.09703922271728516,-0.06892180442810059
m,1772036722.2474666,1772036722.3456666,0.09820008277893066,0.31701159477233887
e,1772036722.3327956,1772036722.485731,0.15293526649475098,-0.012871026992797852
Key.space,1772036722.4173272,1772036722.513724,0.09639692306518555,-0.06840372085571289
o,1772036722.5951028,1772036722.6839285,0.08882570266723633,0.08137869834899902
u,1772036722.7643087,1772036722.8512933,0.08698463439941406,0.08038020133972168
r,1772036722.855917,1772036722.9576168,0.1016998291015625,0.0046236515045166016
Key.space,1772036722.909422,1772036723.0082417,0.09881973266601562,-0.04819488525390625
i,1772036723.738883,1772036723.8428142,0.10393118858337402,0.7306413650512695
m,1772036723.8906782,1772036723.9532418,0.06256365776062012,0.04786396026611328
p,1772036724.0899534,1772036724.2121308,0.1221773624420166,0.13671159744262695
l,1772036724.1950405,1772036724.2738574,0.07881689071655273,-0.017090320587158203
e,1772036724.3171601,1772036724.4307263,0.11356616020202637,0.04330277442932129
m,1772036724.8440514,1772036724.9324446,0.0883932113647461,0.41332507133483887
e,1772036724.9202957,1772036725.038422,0.11812639236450195,-0.012148857116699219
n,1772036725.287136,1772036725.3928401,0.10570406913757324,0.24871397018432617
t,1772036725.4323387,1772036725.593032,0.16069316864013672,0.03949856758117676
a,1772036725.5769105,1772036725.710934,0.13402342796325684,-0.016121387481689453
t,1772036725.9554412,1772036726.085225,0.12978386878967285,0.2445073127746582
i,1772036726.0882466,1772036726.2053642,0.11711764335632324,0.0030214786529541016
o,1772036726.165645,1772036726.2951171,0.1294722557067871,-0.039719343185424805
n,1772036726.4250338,1772036726.5126033,0.0875694751739502,0.12991666793823242
Key.space,1772036726.560417,1772036726.6871076,0.12669062614440918,0.04781365394592285
s,1772036726.758501,1772036726.8484042,0.08990311622619629,0.07139348983764648
Key.backspace,1772036727.2498274,1772036727.3709016,0.12107419967651367,0.40142321586608887
Key.enter,1772036727.8248107,1772036727.9011514,0.0763406753540039,0.45390915870666504
,1772036743.952788,1772036744.0664067,0.11361861228942871,16.051636695861816
Key.ctrl_l,1772036743.2190259,1772036744.2354155,1.0163896083831787,-0.8473808765411377
Key.tab,1772036744.830618,1772036744.972065,0.1414470672607422,0.5952024459838867
Key.ctrl_l,1772036744.5273187,1772036745.0527432,0.5254244804382324,-0.4447462558746338
,1772036747.0066035,1772036747.144292,0.13768863677978516,1.9538602828979492
,1772036747.3874555,1772036747.4964807,0.10902523994445801,0.2431633472442627
Key.ctrl_l,1772036746.7556946,1772036747.8089826,1.0532879829406738,-0.740786075592041
Key.backspace,1772036748.6763425,1772036748.7123976,0.03605508804321289,0.8673598766326904
Key.backspace,1772036749.9835808,1772036750.102405,0.11882424354553223,1.2711832523345947
Key.backspace,1772036750.3301678,1772036750.4103863,0.08021855354309082,0.22776269912719727
Key.up,1772036751.6785774,1772036751.7972593,0.1186819076538086,1.2681910991668701
Key.up,1772036751.9829137,1772036752.0851414,0.10222768783569336,0.1856544017791748
Key.backspace,1772036755.388239,1772036755.4531207,0.06488180160522461,3.3030974864959717
Key.backspace,1772036755.590263,1772036755.6861806,0.0959177017211914,0.13714218139648438
Key.up,1772036756.2793653,1772036756.325915,0.04654979705810547,0.5931847095489502
Key.down,1772036756.503354,1772036756.6321385,0.1287844181060791,0.17743897438049316
Key.backspace,1772036757.4498415,1772036757.6886063,0.23876476287841797,0.8177030086517334
,1772036758.240259,1772036758.382795,0.14253616333007812,0.5516526699066162
Key.ctrl_l,1772036758.0159862,1772036758.53487,0.5188837051391602,-0.3668088912963867
Key.left,1772036758.7824411,1772036758.8967175,0.11427640914916992,0.24757122993469238
Key.backspace,1772036759.2807968,1772036759.3765912,0.0957944393157959,0.3840792179107666
,1772036763.7460084,1772036763.8547926,0.10878419876098633,4.369417190551758
Key.ctrl_l,1772036763.0154345,1772036763.9555774,0.9401428699493408,-0.8393580913543701
Key.right,1772036768.0127747,1772036768.3010375,0.28826284408569336,4.057197332382202
Key.down,1772036768.6174195,1772036768.6956344,0.07821488380432129,0.31638193130493164
Key.up,1772036768.6129525,1772036768.7064574,0.0935049057006836,-0.08268189430236816
Key.up,1772036768.885069,1772036769.0422246,0.15715575218200684,0.17861151695251465
Key.right,1772036769.2797225,1772036769.4351704,0.15544795989990234,0.23749780654907227
Key.left,1772036770.101653,1772036770.2475584,0.1459052562713623,0.66648268699646
Key.backspace,1772036770.5202317,1772036770.6343539,0.11412215232849121,0.2726733684539795
Key.backspace,1772036770.8386302,1772036770.9536326,0.11500239372253418,0.20427632331848145
Key.down,1772036771.4526527,1772036771.5252786,0.07262587547302246,0.4990200996398926
Key.up,1772036772.3086796,1772036772.4170012,0.1083216667175293,0.7834010124206543
Key.delete,1772036772.7753334,1772036772.946999,0.17166566848754883,0.35833215713500977
,1772036774.3636122,1772036774.5153904,0.1517782211303711,1.4166131019592285
Key.ctrl_l,1772036774.18597,1772036774.6128447,0.42687463760375977,-0.3294203281402588
Key.backspace,1772036785.409285,1772036785.502853,0.0935678482055664,10.796440362930298
Key.down,1772036786.133163,1772036786.2794037,0.1462407112121582,0.63031005859375
Key.down,1772036786.417681,1772036786.4253564,0.0076754093170166016,0.13827729225158691
Key.down,1772036786.665605,1772036786.755648,0.0900428295135498,0.2402486801147461
Key.down,1772036786.9679058,1772036787.0558538,0.08794808387756348,0.21225786209106445
Key.backspace,1772036787.7316446,1772036787.9003406,0.16869592666625977,0.6757907867431641
Key.down,1772036788.4598942,1772036788.5633013,0.10340714454650879,0.5595536231994629
Key.down,1772036788.66238,1772036788.7515125,0.08913254737854004,0.09907865524291992
Key.down,1772036788.846599,1772036788.9391797,0.09258055686950684,0.09508657455444336
Key.down,1772036789.2173834,1772036789.3816187,0.16423535346984863,0.27820372581481934
Key.backspace,1772036789.6179914,1772036789.7021003,0.08410882949829102,0.236372709274292
,1772036790.845991,1772036790.9938748,0.14788389205932617,1.143890619277954
Key.ctrl_l,1772036790.5583146,1772036791.1421463,0.583831787109375,-0.4355602264404297
Key.print_screen,1772036843.2985384,1772036843.392786,0.09424757957458496,52.156392097473145
,1772036851.4911299,1772036851.5878513,0.09672141075134277,8.098343849182129
Key.ctrl_l,1772036851.3529742,1772036851.629975,0.27700090408325195,-0.2348771095275879
g,1772036861.761696,1772036861.87007,0.10837388038635254,10.131721019744873
i,1772036861.9022045,1772036862.0018039,0.09959936141967773,0.0321345329284668
v,1772036862.021118,1772036862.1402225,0.11910462379455566,0.019314050674438477
e,1772036862.0035386,1772036862.2120357,0.2084970474243164,-0.13668394088745117
Key.backspace,1772036862.8300781,1772036862.9126742,0.0825960636138916,0.6180424690246582
Key.backspace,1772036863.0016325,1772036863.0996459,0.09801340103149414,0.0889582633972168
v,1772036863.0828803,1772036863.237726,0.1548457145690918,-0.016765594482421875
e,1772036863.1382284,1772036863.3278987,0.18967032432556152,-0.09949755668640137
Key.space,1772036863.276987,1772036863.4032755,0.12628841400146484,-0.050911664962768555
",",1772036863.7055671,1772036863.7742956,0.06872844696044922,0.3022916316986084
Key.space,1772036863.7827668,1772036863.8985505,0.11578369140625,0.008471250534057617
t,1772036864.788581,1772036864.904978,0.11639714241027832,0.8900303840637207
h,1772036864.9728146,1772036865.0546532,0.08183860778808594,0.06783652305603027
i,1772036865.1399639,1772036865.221789,0.08182501792907715,0.08531069755554199
s,1772036865.3454673,1772036865.4647498,0.11928248405456543,0.12367844581604004
Key.space,1772036865.4325194,1772036865.5515049,0.11898541450500488,-0.032230377197265625
s,1772036865.6612744,1772036865.76011,0.09883546829223633,0.10976958274841309
u,1772036865.8391144,1772036865.950917,0.11180257797241211,0.07900452613830566
m,1772036866.1129568,1772036866.174927,0.06197023391723633,0.16203975677490234
Key.backspace,1772036866.51533,1772036866.6130142,0.09768414497375488,0.34040307998657227
b,1772036866.601196,1772036866.6955287,0.09433269500732422,-0.011818170547485352
m,1772036866.75985,1772036866.8387032,0.07885313034057617,0.06432127952575684
i,1772036867.244283,1772036867.3289578,0.08467483520507812,0.4055798053741455
s,1772036867.5083172,1772036867.613846,0.1055288314819336,0.17935943603515625
s,1772036867.699304,1772036867.7830014,0.08369731903076172,0.08545804023742676
i,1772036867.7705245,1772036867.9081903,0.1376657485961914,-0.012476921081542969
o,1772036867.8727057,1772036868.0029912,0.13028550148010254,-0.03548455238342285
Key.backspace,1772036868.4828007,1772036868.5845559,0.10175514221191406,0.4798095226287842
Key.backspace,1772036868.675936,1772036868.756167,0.0802309513092041,0.09138011932373047
Key.backspace,1772036868.8462691,1772036868.9255772,0.07930803298950195,0.0901021957397461
Key.backspace,1772036869.0084617,1772036869.0958972,0.08743548393249512,0.08288455009460449
t,1772036869.4792845,1772036869.5652301,0.08594560623168945,0.38338732719421387
t,1772036869.630227,1772036869.7372804,0.10705327987670898,0.06499695777893066
i,1772036869.7592885,1772036869.8611658,0.10187721252441406,0.022008180618286133
n,1772036869.8051968,1772036869.9031754,0.09797859191894531,-0.0559689998626709
g,1772036869.907118,1772036870.0215836,0.11446547508239746,0.003942728042602539
Key.space,1772036869.9500694,1772036870.0942469,0.14417743682861328,-0.07151412963867188
t,1772036870.261524,1772036870.3844063,0.12288236618041992,0.16727709770202637
i,1772036870.3884597,1772036870.4911377,0.10267806053161621,0.004053354263305664
m,1772036870.4372563,1772036870.5428627,0.1056063175201416,-0.05388140678405762
e,1772036870.5298166,1772036870.6774645,0.14764785766601562,-0.013046026229858398
Key.space,1772036870.6283846,1772036870.719128,0.0907433032989502,-0.04907989501953125
i,1772036870.7877328,1772036870.8749027,0.08716988563537598,0.06860494613647461
s,1772036870.8539567,1772036870.9777641,0.12380743026733398,-0.020946025848388672
Key.space,1772036870.9601643,1772036871.0533454,0.09318113327026367,-0.017599821090698242
n,1772036871.2850654,1772036871.362646,0.07758069038391113,0.231719970703125
e,1772036871.3415277,1772036871.447561,0.1060333251953125,-0.0211184024810791
x,1772036871.586824,1772036871.710692,0.12386798858642578,0.13926291465759277
t,1772036871.7807171,1772036871.8789635,0.09824633598327637,0.07002520561218262
Key.space,1772036871.790229,1772036871.9144824,0.1242532730102539,-0.08873438835144043
w,1772036872.7667255,1772036872.895356,0.1286303997039795,0.852243185043335
e,1772036872.883586,1772036872.950588,0.0670020580291748,-0.011770009994506836
e,1772036873.0345705,1772036873.1478548,0.11328434944152832,0.08398246765136719
k,1772036873.1705554,1772036873.2574217,0.08686637878417969,0.02270054817199707
Key.space,1772036873.283804,1772036873.4054067,0.12160277366638184,0.0263822078704834
b,1772036873.462754,1772036873.5630987,0.10034465789794922,0.05734729766845703
y,1772036873.6215444,1772036873.711926,0.09038162231445312,0.05844569206237793
Key.space,1772036873.6980278,1772036873.8139296,0.11590170860290527,-0.013898134231567383
t,1772036873.818092,1772036873.9384012,0.12030911445617676,0.00416254997253418
h,1772036873.9421494,1772036874.023299,0.08114957809448242,0.003748178482055664
a,1772036874.001469,1772036874.1552277,0.15375876426696777,-0.021830081939697266
t,1772036874.0923736,1772036874.2591255,0.16675186157226562,-0.06285405158996582
Key.space,1772036874.2030532,1772036874.3091674,0.10611414909362793,-0.056072235107421875
t,1772036874.540937,1772036874.6403513,0.09941434860229492,0.23176956176757812
i,1772036874.6785314,1772036874.783652,0.10512065887451172,0.03818011283874512
m,1772036874.7903612,1772036874.8569925,0.06663131713867188,0.006709098815917969
e,1772036874.861501,1772036874.9728954,0.11139440536499023,0.004508495330810547
Key.space,1772036874.9163172,1772036875.0263965,0.11007928848266602,-0.05657815933227539
w,1772036875.2442048,1772036875.3788528,0.13464808464050293,0.21780824661254883
e,1772036875.3152282,1772036875.4382403,0.12301206588745117,-0.06362462043762207
Key.space,1772036875.4115057,1772036875.483364,0.07185840606689453,-0.026734590530395508
w,1772036875.8263526,1772036875.8786,0.05224728584289551,0.3429884910583496
i,1772036876.2479608,1772036876.316095,0.06813430786132812,0.36936092376708984
l,1772036876.4424803,1772036876.515792,0.07331156730651855,0.12638521194458008
l,1772036876.5701196,1772036876.6581535,0.08803391456604004,0.05432772636413574
Key.space,1772036876.6611228,1772036876.7960694,0.13494658470153809,0.0029692649841308594
a,1772036876.8369384,1772036876.8934412,0.0565028190612793,0.04086899757385254
h,1772036876.8700888,1772036876.9330413,0.06295251846313477,-0.023352384567260742
Key.backspace,1772036877.4391575,1772036877.530613,0.09145545959472656,0.5061161518096924
Key.backspace,1772036877.6844146,1772036877.7708097,0.0863950252532959,0.15380167961120605
h,1772036878.0065036,1772036878.0636096,0.05710601806640625,0.23569393157958984
a,1772036878.0519705,1772036878.1361475,0.08417701721191406,-0.011639118194580078
v,1772036878.1949468,1772036878.3238237,0.1288769245147705,0.05879926681518555
e,1772036878.2662418,1772036878.3947427,0.12850093841552734,-0.05758190155029297
Key.space,1772036878.3423128,1772036878.4434848,0.10117197036743164,-0.052429914474487305
c,1772036878.5481575,1772036878.653549,0.1053915023803711,0.10467267036437988
o,1772036878.6139073,1772036878.6665301,0.05262279510498047,-0.039641618728637695
o,1772036878.7222254,1772036878.7893152,0.06708979606628418,0.055695295333862305
m,1772036878.7713637,1772036878.8364067,0.06504297256469727,-0.017951488494873047
p,1772036879.0852017,1772036879.2107856,0.12558388710021973,0.2487950325012207
Key.backspace,1772036879.4273727,1772036879.5149994,0.08762669563293457,0.21658706665039062
Key.backspace,1772036879.5946276,1772036879.6579087,0.06328105926513672,0.07962822914123535
Key.backspace,1772036879.74719,1772036879.8412654,0.09407544136047363,0.08928132057189941
m,1772036880.152853,1772036880.247144,0.09429097175598145,0.3115875720977783
p,1772036880.3515031,1772036880.454393,0.1028897762298584,0.10435914993286133
l,1772036880.4224842,1772036880.5233858,0.10090160369873047,-0.03190875053405762
e,1772036880.488228,1772036880.596262,0.10803389549255371,-0.03515768051147461
t,1772036880.640155,1772036880.7630324,0.12287735939025879,0.04389309883117676
e,1772036880.7667627,1772036880.9012625,0.13449978828430176,0.003730297088623047
e,1772036880.9113364,1772036880.9966812,0.08534479141235352,0.01007390022277832
d,1772036880.9572346,1772036881.0610874,0.10385274887084961,-0.03944659233093262
Key.space,1772036881.0746074,1772036881.1815584,0.10695099830627441,0.013520002365112305
Key.backspace,1772036881.510613,1772036881.6123502,0.10173726081848145,0.329054594039917
Key.backspace,1772036881.6969156,1772036881.76289,0.06597447395324707,0.08456540107727051
Key.backspace,1772036881.8442204,1772036881.9338176,0.08959722518920898,0.0813302993774414
d,1772036881.9242413,1772036882.0398622,0.11562085151672363,-0.00957632064819336
Key.space,1772036881.9708085,1772036882.0868068,0.1159982681274414,-0.06905364990234375
a,1772036882.3098998,1772036882.426705,0.1168050765991211,0.22309303283691406
l,1772036882.3756661,1772036882.4547544,0.07908821105957031,-0.05103874206542969
l,1772036882.5287704,1772036882.6184661,0.08969569206237793,0.07401609420776367
Key.space,1772036882.577253,1772036882.7095387,0.13228559494018555,-0.041213035583496094
t,1772036882.6823373,1772036882.8016388,0.11930155754089355,-0.027201414108276367
h,1772036882.8457575,1772036882.9143693,0.06861186027526855,0.044118642807006836
e,1772036882.9027216,1772036883.0561981,0.15347647666931152,-0.011647701263427734
Key.space,1772036883.00768,1772036883.1263297,0.11864972114562988,-0.04851818084716797
d,1772036883.2354138,1772036883.34542,0.11000609397888184,0.1090841293334961
e,1772036883.3338714,1772036883.4286773,0.09480595588684082,-0.011548519134521484
v,1772036883.6555665,1772036883.7371168,0.08155035972595215,0.22688913345336914
2,1772036883.7410324,1772036883.825115,0.08408260345458984,0.003915548324584961
Key.space,1772036883.844978,1772036883.892879,0.04790091514587402,0.019863128662109375
Key.backspace,1772036884.115273,1772036884.2168589,0.10158586502075195,0.22239398956298828
Key.backspace,1772036884.2796748,1772036884.3754463,0.09577155113220215,0.06281590461730957
1,1772036884.3787978,1772036884.5038962,0.12509846687316895,0.003351449966430664
Key.space,1772036884.3975983,1772036884.5287998,0.13120150566101074,-0.10629796981811523
a,1772036884.657182,1772036884.7894206,0.13223862648010254,0.12838220596313477
n,1772036884.813141,1772036884.8395808,0.026439666748046875,0.023720502853393555
d,1772036884.878652,1772036884.9930437,0.11439156532287598,0.03907132148742676
Key.space,1772036884.964704,1772036885.0683684,0.10366439819335938,-0.028339624404907227
2,1772036885.1118784,1772036885.2527227,0.14084434509277344,0.04350996017456055
Key.space,1772036885.254872,1772036885.3167279,0.06185579299926758,0.002149343490600586
p,1772036885.7596087,1772036885.853673,0.09406423568725586,0.44288086891174316
r,1772036885.8683288,1772036885.9579105,0.08958172798156738,0.014655828475952148
o,1772036885.9786885,1772036886.05768,0.07899141311645508,0.02077794075012207
c,1772036886.4602964,1772036886.5790813,0.11878490447998047,0.4026165008544922
e,1772036886.5662355,1772036886.6525383,0.0863027572631836,-0.012845754623413086
s,1772036886.824383,1772036886.8610375,0.03665447235107422,0.1718447208404541
s,1772036886.973269,1772036887.0860782,0.1128091812133789,0.11223149299621582
Key.space,1772036887.0888236,1772036887.1537366,0.06491303443908691,0.002745389938354492
s,1772036888.390181,1772036888.511934,0.12175297737121582,1.2364444732666016
o,1772036888.5225365,1772036888.6059408,0.0834043025970459,0.010602474212646484
Key.space,1772036888.5930717,1772036888.6941352,0.10106348991394043,-0.012869119644165039
g,1772036889.2261796,1772036889.3255348,0.09935522079467773,0.5320444107055664
i,1772036889.3540306,1772036889.44527,0.09123945236206055,0.02849578857421875
v,1772036889.4500365,1772036889.5939517,0.14391517639160156,0.0047664642333984375
e,1772036889.5416548,1772036889.6954515,0.15379667282104492,-0.05229687690734863
Key.space,1772036889.6475253,1772036889.7476766,0.10015130043029785,-0.04792618751525879
t,1772036889.8560514,1772036889.9741445,0.11809301376342773,0.10837483406066895
h,1772036889.9863927,1772036890.0852795,0.09888672828674316,0.01224827766418457
e,1772036890.046464,1772036890.171999,0.1255350112915039,-0.03881549835205078
Key.space,1772036890.0976741,1772036890.1874752,0.08980107307434082,-0.0743248462677002
p,1772036890.3121846,1772036890.383942,0.07175731658935547,0.1247093677520752
e,1772036890.3936565,1772036890.4746573,0.08100080490112305,0.009714603424072266
n,1772036890.5610332,1772036890.6239152,0.0628819465637207,0.08637595176696777
d,1772036890.6308296,1772036890.7257266,0.09489703178405762,0.006914377212524414
i,1772036890.848278,1772036890.9552658,0.10698771476745605,0.12255144119262695
n,1772036890.91386,1772036890.9958966,0.08203649520874023,-0.041405677795410156
g,1772036890.9568949,1772036891.092616,0.13572120666503906,-0.0390017032623291
Key.space,1772036891.059075,1772036891.1412685,0.08219337463378906,-0.033540964126586914
t,1772036891.2467754,1772036891.3884962,0.14172077178955078,0.10550689697265625
a,1772036891.5270965,1772036891.6733036,0.14620709419250488,0.13860034942626953
k,1772036891.7317061,1772036891.8175457,0.08583950996398926,0.05840253829956055
s,1772036891.8200827,1772036891.874412,0.05432939529418945,0.0025370121002197266
Key.enter,1772036891.9671454,1772036892.0320258,0.06488037109375,0.09273338317871094
Key.tab,1772036927.1853156,1772036927.2881396,0.10282397270202637,35.153289794921875
Key.alt_l,1772036927.0323594,1772036927.31265,0.2802906036376953,-0.2557802200317383
Key.tab,1772036927.906965,1772036927.9981701,0.09120512008666992,0.5943150520324707
Key.alt_l,1772036927.8561742,1772036928.136417,0.2802426815032959,-0.14199590682983398
Key.tab,1772036928.7100463,1772036928.833815,0.12376880645751953,0.5736293792724609
Key.ctrl_l,1772036928.4782472,1772036928.924472,0.4462249279022217,-0.35556793212890625
Key.tab,1772036932.3105695,1772036932.388443,0.07787346839904785,3.3860974311828613
Key.alt_l,1772036932.2278783,1772036932.4196115,0.19173312187194824,-0.16056466102600098
Key.tab,1772036933.1262498,1772036933.243393,0.11714315414428711,0.7066383361816406
Key.alt_l,1772036933.075323,1772036933.6063402,0.5310170650482178,-0.16806983947753906
Key.tab,1772036934.0282586,1772036934.1446202,0.11636161804199219,0.4219183921813965
Key.ctrl_l,1772036933.8977656,1772036934.1958008,0.2980351448059082,-0.24685454368591309
,1772036948.6813452,1772036948.7907255,0.10938024520874023,14.485544443130493
Key.ctrl_l,1772036947.7618678,1772036949.0289698,1.2671020030975342,-1.028857707977295
Key.tab,1772036949.8966994,1772036949.9835498,0.08685040473937988,0.867729663848877
Key.tab,1772036950.4968834,1772036950.6459079,0.14902448654174805,0.5133335590362549
Key.alt_l,1772036949.7369914,1772036950.744629,1.0076375007629395,-0.9089164733886719
Key.tab,1772036951.1288767,1772036951.260292,0.13141536712646484,0.3842477798461914
Key.ctrl_l,1772036950.930527,1772036951.4387314,0.508204460144043,-0.32976508140563965
,1772036953.0739946,1772036953.1827915,0.10879683494567871,1.635263204574585
,1772036953.6845422,1772036953.7885354,0.10399317741394043,0.5017507076263428
Key.ctrl_l,1772036952.698444,1772036953.968822,1.2703781127929688,-1.0900914669036865
Key.backspace,1772036955.3557875,1772036955.5024972,0.14670968055725098,1.3869655132293701
+,1772036955.984807,1772036956.006306,0.021498918533325195,0.48230981826782227
+,1772036956.0085397,1772036956.0275924,0.019052743911743164,0.002233743667602539
Key.backspace,1772036956.8223915,1772036956.91623,0.09383845329284668,0.7947990894317627
Key.backspace,1772036957.0757334,1772036957.1193411,0.04360771179199219,0.15950345993041992
Key.backspace,1772036957.4136543,1772036957.4792645,0.06561017036437988,0.2943131923675537
Key.up,1772036958.1580284,1772036958.2998626,0.14183425903320312,0.6787638664245605
Key.up,1772036958.5575943,1772036958.6215284,0.0639340877532959,0.25773167610168457
Key.backspace,1772036958.947444,1772036959.0639281,0.11648416519165039,0.3259155750274658
,1772036960.1025517,1772036960.236629,0.1340773105621338,1.038623571395874
Key.ctrl_l,1772036959.8609903,1772036960.3189008,0.45791053771972656,-0.3756387233734131
,1772036967.7830489,1772036967.915125,0.13207602500915527,7.464148044586182
Key.ctrl_l,1772036967.585732,1772036967.971461,0.3857290744781494,-0.3293929100036621
,1772036982.8135633,1772036982.9328108,0.1192474365234375,14.842102289199829
Key.ctrl_l,1772036982.5031357,1772036983.5251577,1.022022008895874,-0.4296751022338867
Key.tab,1772036990.3981686,1772036990.502358,0.10418939590454102,6.873010873794556
